REGION,TECHNOLOGY,YEAR,VALUE
CR,TRTAXELE,2025,361.0668
CR,TRTAXELE,2026,351.6117
CR,TRTAXELE,2027,342.7475
CR,TRTAXELE,2028,333.8834
CR,TRTAXELE,2029,324.4283
CR,TRTAXELE,2030,315.5641
CR,TRTAXELE,2031,313.2003
CR,TRTAXELE,2032,310.2456
CR,TRTAXELE,2033,307.8818
CR,TRTAXELE,2034,305.5181
CR,TRTAXELE,2035,303.1543
CR,TRTAXELE,2036,300.1996
CR,TRTAXELE,2037,297.8358
CR,TRTAXELE,2038,295.472
CR,TRTAXELE,2039,293.1082
CR,TRTAXELE,2040,290.7445
CR,TRTAXELE,2041,287.7897
CR,TRTAXELE,2042,285.426
CR,TRTAXELE,2043,283.0622
CR,TRTAXELE,2044,280.6984
CR,TRTAXELE,2045,277.7437
CR,TRTAXELE,2046,275.3799
CR,TRTAXELE,2047,273.0161
CR,TRTAXELE,2048,270.6524
CR,TRTAXELE,2049,268.2886
CR,TRTAXELE,2050,265.3339
CR,TRTAXPHG,2018,275.5785
CR,TRTAXPHG,2019,261.4746
CR,TRTAXPHG,2020,329.8216
CR,TRTAXPHG,2021,275.2335
CR,TRTAXPHG,2022,229.3569
CR,TRTAXPHG,2023,222.4806
CR,TRTAXPHG,2024,215.2603
CR,TRTAXPHG,2025,210.0998
CR,TRTAXPHG,2026,204.5996
CR,TRTAXPHG,2027,199.4435
CR,TRTAXPHG,2028,194.283
CR,TRTAXPHG,2029,188.7828
CR,TRTAXPHG,2030,183.6223
CR,TRTAXPHG,2031,182.2505
CR,TRTAXPHG,2032,180.5304
CR,TRTAXPHG,2033,179.1542
CR,TRTAXPHG,2034,177.7781
CR,TRTAXPHG,2035,176.4019
CR,TRTAXPHG,2036,174.6818
CR,TRTAXPHG,2037,173.31
CR,TRTAXPHG,2038,171.9339
CR,TRTAXPHG,2039,170.5577
CR,TRTAXPHG,2040,169.1816
CR,TRTAXPHG,2041,167.4614
CR,TRTAXPHG,2042,166.0853
CR,TRTAXPHG,2043,164.7091
CR,TRTAXPHG,2044,163.3374
CR,TRTAXPHG,2045,161.6172
CR,TRTAXPHG,2046,160.2411
CR,TRTAXPHG,2047,158.865
CR,TRTAXPHG,2048,157.4888
CR,TRTAXPHG,2049,156.1127
CR,TRTAXPHG,2050,154.3969
CR,TRTAXPHD,2018,358.5219
CR,TRTAXPHD,2019,340.1729
CR,TRTAXPHD,2020,429.091
CR,TRTAXPHD,2021,358.0731
CR,TRTAXPHD,2022,298.3886
CR,TRTAXPHD,2023,289.4427
CR,TRTAXPHD,2024,280.0492
CR,TRTAXPHD,2025,273.3354
CR,TRTAXPHD,2026,266.1798
CR,TRTAXPHD,2027,259.4718
CR,TRTAXPHD,2028,252.7581
CR,TRTAXPHD,2029,245.6025
CR,TRTAXPHD,2030,238.8888
CR,TRTAXPHD,2031,237.1042
CR,TRTAXPHD,2032,234.8662
CR,TRTAXPHD,2033,233.0759
CR,TRTAXPHD,2034,231.2856
CR,TRTAXPHD,2035,229.4952
CR,TRTAXPHD,2036,227.2573
CR,TRTAXPHD,2037,225.4727
CR,TRTAXPHD,2038,223.6824
CR,TRTAXPHD,2039,221.8921
CR,TRTAXPHD,2040,220.1017
CR,TRTAXPHD,2041,217.8638
CR,TRTAXPHD,2042,216.0735
CR,TRTAXPHD,2043,214.2832
CR,TRTAXPHD,2044,212.4986
CR,TRTAXPHD,2045,210.2607
CR,TRTAXPHD,2046,208.4703
CR,TRTAXPHD,2047,206.68
CR,TRTAXPHD,2048,204.8897
CR,TRTAXPHD,2049,203.0993
CR,TRTAXPHD,2050,200.8672
CR,TRYTKDSL,2018,2225.63
CR,TRYTKDSL,2019,2225.63
CR,TRYTKDSL,2020,2225.63
CR,TRYTKDSL,2021,2225.63
CR,TRYTKDSL,2022,2225.63
CR,TRYTKDSL,2023,2225.63
CR,TRYTKDSL,2024,2225.63
CR,TRYTKDSL,2025,2225.63
CR,TRYTKDSL,2026,2225.63
CR,TRYTKDSL,2027,2225.63
CR,TRYTKDSL,2028,2225.63
CR,TRYTKDSL,2029,2225.63
CR,TRYTKDSL,2030,2225.63
CR,TRYTKDSL,2031,2225.63
CR,TRYTKDSL,2032,2225.63
CR,TRYTKDSL,2033,2225.63
CR,TRYTKDSL,2034,2225.63
CR,TRYTKDSL,2035,2225.63
CR,TRYTKDSL,2036,2225.63
CR,TRYTKDSL,2037,2225.63
CR,TRYTKDSL,2038,2225.63
CR,TRYTKDSL,2039,2225.63
CR,TRYTKDSL,2040,2225.63
CR,TRYTKDSL,2041,2225.63
CR,TRYTKDSL,2042,2225.63
CR,TRYTKDSL,2043,2225.63
CR,TRYTKDSL,2044,2225.63
CR,TRYTKDSL,2045,2225.63
CR,TRYTKDSL,2046,2225.63
CR,TRYTKDSL,2047,2225.63
CR,TRYTKDSL,2048,2225.63
CR,TRYTKDSL,2049,2225.63
CR,TRYTKDSL,2050,2225.63
CR,TRYTKLPG,2018,3116.0
CR,TRYTKLPG,2019,3116.0
CR,TRYTKLPG,2020,3116.0
CR,TRYTKLPG,2021,3116.0
CR,TRYTKLPG,2022,3116.0
CR,TRYTKLPG,2023,3116.0
CR,TRYTKLPG,2024,3116.0
CR,TRYTKLPG,2025,3116.0
CR,TRYTKLPG,2026,3116.0
CR,TRYTKLPG,2027,3116.0
CR,TRYTKLPG,2028,3116.0
CR,TRYTKLPG,2029,3116.0
CR,TRYTKLPG,2030,3116.0
CR,TRYTKLPG,2031,3116.0
CR,TRYTKLPG,2032,3116.0
CR,TRYTKLPG,2033,3116.0
CR,TRYTKLPG,2034,3116.0
CR,TRYTKLPG,2035,3116.0
CR,TRYTKLPG,2036,3116.0
CR,TRYTKLPG,2037,3116.0
CR,TRYTKLPG,2038,3116.0
CR,TRYTKLPG,2039,3116.0
CR,TRYTKLPG,2040,3116.0
CR,TRYTKLPG,2041,3116.0
CR,TRYTKLPG,2042,3116.0
CR,TRYTKLPG,2043,3116.0
CR,TRYTKLPG,2044,3116.0
CR,TRYTKLPG,2045,3116.0
CR,TRYTKLPG,2046,3116.0
CR,TRYTKLPG,2047,3116.0
CR,TRYTKLPG,2048,3116.0
CR,TRYTKLPG,2049,3116.0
CR,TRYTKLPG,2050,3116.0
CR,TRYTKELE,2018,4475.0
CR,TRYTKELE,2019,4462.0
CR,TRYTKELE,2020,4450.0
CR,TRYTKELE,2021,4437.0
CR,TRYTKELE,2022,4425.0
CR,TRYTKELE,2023,4412.0
CR,TRYTKELE,2024,4400.0
CR,TRYTKELE,2025,4387.0
CR,TRYTKELE,2026,4375.0
CR,TRYTKELE,2027,4362.0
CR,TRYTKELE,2028,4350.0
CR,TRYTKELE,2029,4337.0
CR,TRYTKELE,2030,4325.0
CR,TRYTKELE,2031,4312.0
CR,TRYTKELE,2032,4299.0
CR,TRYTKELE,2033,4287.0
CR,TRYTKELE,2034,4274.0
CR,TRYTKELE,2035,4262.0
CR,TRYTKELE,2036,4249.0
CR,TRYTKELE,2037,4237.0
CR,TRYTKELE,2038,4224.0
CR,TRYTKELE,2039,4212.0
CR,TRYTKELE,2040,4199.0
CR,TRYTKELE,2041,4187.0
CR,TRYTKELE,2042,4174.0
CR,TRYTKELE,2043,4162.0
CR,TRYTKELE,2044,4149.0
CR,TRYTKELE,2045,4136.0
CR,TRYTKELE,2046,4124.0
CR,TRYTKELE,2047,4111.0
CR,TRYTKELE,2048,4099.0
CR,TRYTKELE,2049,4086.0
CR,TRYTKELE,2050,4074.0
CR,TRYTKHYD,2018,8254.0
CR,TRYTKHYD,2019,8202.3255
CR,TRYTKHYD,2020,8150.6511
CR,TRYTKHYD,2021,8099.9704
CR,TRYTKHYD,2022,8048.2959
CR,TRYTKHYD,2023,7996.6215
CR,TRYTKHYD,2024,7945.9408
CR,TRYTKHYD,2025,7894.2663
CR,TRYTKHYD,2026,7842.5919
CR,TRYTKHYD,2027,7791.9111
CR,TRYTKHYD,2028,7740.2367
CR,TRYTKHYD,2029,7688.5622
CR,TRYTKHYD,2030,7636.8878
CR,TRYTKHYD,2031,7586.2071
CR,TRYTKHYD,2032,7534.5326
CR,TRYTKHYD,2033,7482.8582
CR,TRYTKHYD,2034,7432.1775
CR,TRYTKHYD,2035,7380.503
CR,TRYTKHYD,2036,7328.8286
CR,TRYTKHYD,2037,7277.1541
CR,TRYTKHYD,2038,7226.4734
CR,TRYTKHYD,2039,7174.7989
CR,TRYTKHYD,2040,7123.1245
CR,TRYTKHYD,2041,7072.4438
CR,TRYTKHYD,2042,7020.7693
CR,TRYTKHYD,2043,6969.0949
CR,TRYTKHYD,2044,6918.4142
CR,TRYTKHYD,2045,6866.7397
CR,TRYTKHYD,2046,6815.0653
CR,TRYTKHYD,2047,6763.3908
CR,TRYTKHYD,2048,6712.7101
CR,TRYTKHYD,2049,6661.0356
CR,TRYTKHYD,2050,6609.3612
CR,TRYTKPHD,2018,3288.0
CR,TRYTKPHD,2019,3288.0
CR,TRYTKPHD,2020,3288.0
CR,TRYTKPHD,2021,3288.0
CR,TRYTKPHD,2022,3288.0
CR,TRYTKPHD,2023,3288.0
CR,TRYTKPHD,2024,3288.0
CR,TRYTKPHD,2025,3288.0
CR,TRYTKPHD,2026,3288.0
CR,TRYTKPHD,2027,3288.0
CR,TRYTKPHD,2028,3288.0
CR,TRYTKPHD,2029,3288.0
CR,TRYTKPHD,2030,3288.0
CR,TRYTKPHD,2031,3288.0
CR,TRYTKPHD,2032,3288.0
CR,TRYTKPHD,2033,3288.0
CR,TRYTKPHD,2034,3288.0
CR,TRYTKPHD,2035,3288.0
CR,TRYTKPHD,2036,3288.0
CR,TRYTKPHD,2037,3288.0
CR,TRYTKPHD,2038,3288.0
CR,TRYTKPHD,2039,3288.0
CR,TRYTKPHD,2040,3288.0
CR,TRYTKPHD,2041,3288.0
CR,TRYTKPHD,2042,3288.0
CR,TRYTKPHD,2043,3288.0
CR,TRYTKPHD,2044,3288.0
CR,TRYTKPHD,2045,3288.0
CR,TRYTKPHD,2046,3288.0
CR,TRYTKPHD,2047,3288.0
CR,TRYTKPHD,2048,3288.0
CR,TRYTKPHD,2049,3288.0
CR,TRYTKPHD,2050,3288.0
CR,TRYLFDSL,2018,1003.0795
CR,TRYLFDSL,2019,1003.0795
CR,TRYLFDSL,2020,1003.0795
CR,TRYLFDSL,2021,1003.0795
CR,TRYLFDSL,2022,1003.0795
CR,TRYLFDSL,2023,1003.0795
CR,TRYLFDSL,2024,1003.0795
CR,TRYLFDSL,2025,1003.0795
CR,TRYLFDSL,2026,1003.0795
CR,TRYLFDSL,2027,1003.0795
CR,TRYLFDSL,2028,1003.0795
CR,TRYLFDSL,2029,1003.0795
CR,TRYLFDSL,2030,1003.0795
CR,TRYLFDSL,2031,1003.0795
CR,TRYLFDSL,2032,1003.0795
CR,TRYLFDSL,2033,1003.0795
CR,TRYLFDSL,2034,1003.0795
CR,TRYLFDSL,2035,1003.0795
CR,TRYLFDSL,2036,1003.0795
CR,TRYLFDSL,2037,1003.0795
CR,TRYLFDSL,2038,1003.0795
CR,TRYLFDSL,2039,1003.0795
CR,TRYLFDSL,2040,1003.0795
CR,TRYLFDSL,2041,1003.0795
CR,TRYLFDSL,2042,1003.0795
CR,TRYLFDSL,2043,1003.0795
CR,TRYLFDSL,2044,1003.0795
CR,TRYLFDSL,2045,1003.0795
CR,TRYLFDSL,2046,1003.0795
CR,TRYLFDSL,2047,1003.0795
CR,TRYLFDSL,2048,1003.0795
CR,TRYLFDSL,2049,1003.0795
CR,TRYLFDSL,2050,1003.0795
CR,TRYLFGSL,2018,1003.0795
CR,TRYLFGSL,2019,1003.0795
CR,TRYLFGSL,2020,1003.0795
CR,TRYLFGSL,2021,1003.0795
CR,TRYLFGSL,2022,1003.0795
CR,TRYLFGSL,2023,1003.0795
CR,TRYLFGSL,2024,1003.0795
CR,TRYLFGSL,2025,1003.0795
CR,TRYLFGSL,2026,1003.0795
CR,TRYLFGSL,2027,1003.0795
CR,TRYLFGSL,2028,1003.0795
CR,TRYLFGSL,2029,1003.0795
CR,TRYLFGSL,2030,1003.0795
CR,TRYLFGSL,2031,1003.0795
CR,TRYLFGSL,2032,1003.0795
CR,TRYLFGSL,2033,1003.0795
CR,TRYLFGSL,2034,1003.0795
CR,TRYLFGSL,2035,1003.0795
CR,TRYLFGSL,2036,1003.0795
CR,TRYLFGSL,2037,1003.0795
CR,TRYLFGSL,2038,1003.0795
CR,TRYLFGSL,2039,1003.0795
CR,TRYLFGSL,2040,1003.0795
CR,TRYLFGSL,2041,1003.0795
CR,TRYLFGSL,2042,1003.0795
CR,TRYLFGSL,2043,1003.0795
CR,TRYLFGSL,2044,1003.0795
CR,TRYLFGSL,2045,1003.0795
CR,TRYLFGSL,2046,1003.0795
CR,TRYLFGSL,2047,1003.0795
CR,TRYLFGSL,2048,1003.0795
CR,TRYLFGSL,2049,1003.0795
CR,TRYLFGSL,2050,1003.0795
CR,TRYLFLPG,2018,1404.5166
CR,TRYLFLPG,2019,1404.5166
CR,TRYLFLPG,2020,1404.5166
CR,TRYLFLPG,2021,1404.5166
CR,TRYLFLPG,2022,1404.5166
CR,TRYLFLPG,2023,1404.5166
CR,TRYLFLPG,2024,1404.5166
CR,TRYLFLPG,2025,1404.5166
CR,TRYLFLPG,2026,1404.5166
CR,TRYLFLPG,2027,1404.5166
CR,TRYLFLPG,2028,1404.5166
CR,TRYLFLPG,2029,1404.5166
CR,TRYLFLPG,2030,1404.5166
CR,TRYLFLPG,2031,1404.5166
CR,TRYLFLPG,2032,1404.5166
CR,TRYLFLPG,2033,1404.5166
CR,TRYLFLPG,2034,1404.5166
CR,TRYLFLPG,2035,1404.5166
CR,TRYLFLPG,2036,1404.5166
CR,TRYLFLPG,2037,1404.5166
CR,TRYLFLPG,2038,1404.5166
CR,TRYLFLPG,2039,1404.5166
CR,TRYLFLPG,2040,1404.5166
CR,TRYLFLPG,2041,1404.5166
CR,TRYLFLPG,2042,1404.5166
CR,TRYLFLPG,2043,1404.5166
CR,TRYLFLPG,2044,1404.5166
CR,TRYLFLPG,2045,1404.5166
CR,TRYLFLPG,2046,1404.5166
CR,TRYLFLPG,2047,1404.5166
CR,TRYLFLPG,2048,1404.5166
CR,TRYLFLPG,2049,1404.5166
CR,TRYLFLPG,2050,1404.5166
CR,TRYLFELE,2018,2367.2677
CR,TRYLFELE,2019,2261.7949
CR,TRYLFELE,2020,2156.322
CR,TRYLFELE,2021,2050.8491
CR,TRYLFELE,2022,1945.3762
CR,TRYLFELE,2023,1910.2218
CR,TRYLFELE,2024,1875.0626
CR,TRYLFELE,2025,1828.1884
CR,TRYLFELE,2026,1781.3095
CR,TRYLFELE,2027,1734.4305
CR,TRYLFELE,2028,1687.5563
CR,TRYLFELE,2029,1664.1168
CR,TRYLFELE,2030,1640.6774
CR,TRYLFELE,2031,1636.7419
CR,TRYLFELE,2032,1632.8065
CR,TRYLFELE,2033,1628.8662
CR,TRYLFELE,2034,1624.9308
CR,TRYLFELE,2035,1620.9905
CR,TRYLFELE,2036,1617.0551
CR,TRYLFELE,2037,1613.1148
CR,TRYLFELE,2038,1609.1794
CR,TRYLFELE,2039,1605.2391
CR,TRYLFELE,2040,1601.3036
CR,TRYLFELE,2041,1597.3634
CR,TRYLFELE,2042,1593.4279
CR,TRYLFELE,2043,1589.4925
CR,TRYLFELE,2044,1585.5522
CR,TRYLFELE,2045,1581.6168
CR,TRYLFELE,2046,1577.6765
CR,TRYLFELE,2047,1573.7411
CR,TRYLFELE,2048,1569.8008
CR,TRYLFELE,2049,1565.8654
CR,TRYLFELE,2050,1561.9251
CR,TRYLFPHG,2018,2169.5712
CR,TRYLFPHG,2019,2169.5712
CR,TRYLFPHG,2020,2169.5712
CR,TRYLFPHG,2021,2169.5712
CR,TRYLFPHG,2022,2169.5712
CR,TRYLFPHG,2023,2169.5712
CR,TRYLFPHG,2024,2169.5712
CR,TRYLFPHG,2025,2169.5712
CR,TRYLFPHG,2026,2169.5712
CR,TRYLFPHG,2027,2169.5712
CR,TRYLFPHG,2028,2169.5712
CR,TRYLFPHG,2029,2169.5712
CR,TRYLFPHG,2030,2169.5712
CR,TRYLFPHG,2031,2169.5712
CR,TRYLFPHG,2032,2169.5712
CR,TRYLFPHG,2033,2169.5712
CR,TRYLFPHG,2034,2169.5712
CR,TRYLFPHG,2035,2169.5712
CR,TRYLFPHG,2036,2169.5712
CR,TRYLFPHG,2037,2169.5712
CR,TRYLFPHG,2038,2169.5712
CR,TRYLFPHG,2039,2169.5712
CR,TRYLFPHG,2040,2169.5712
CR,TRYLFPHG,2041,2169.5712
CR,TRYLFPHG,2042,2169.5712
CR,TRYLFPHG,2043,2169.5712
CR,TRYLFPHG,2044,2169.5712
CR,TRYLFPHG,2045,2169.5712
CR,TRYLFPHG,2046,2169.5712
CR,TRYLFPHG,2047,2169.5712
CR,TRYLFPHG,2048,2169.5712
CR,TRYLFPHG,2049,2169.5712
CR,TRYLFPHG,2050,2169.5712
CR,TRYLFPHD,2018,2201.4117
CR,TRYLFPHD,2019,2201.4117
CR,TRYLFPHD,2020,2201.4117
CR,TRYLFPHD,2021,2201.4117
CR,TRYLFPHD,2022,2201.4117
CR,TRYLFPHD,2023,2201.4117
CR,TRYLFPHD,2024,2201.4117
CR,TRYLFPHD,2025,2201.4117
CR,TRYLFPHD,2026,2201.4117
CR,TRYLFPHD,2027,2201.4117
CR,TRYLFPHD,2028,2201.4117
CR,TRYLFPHD,2029,2201.4117
CR,TRYLFPHD,2030,2201.4117
CR,TRYLFPHD,2031,2201.4117
CR,TRYLFPHD,2032,2201.4117
CR,TRYLFPHD,2033,2201.4117
CR,TRYLFPHD,2034,2201.4117
CR,TRYLFPHD,2035,2201.4117
CR,TRYLFPHD,2036,2201.4117
CR,TRYLFPHD,2037,2201.4117
CR,TRYLFPHD,2038,2201.4117
CR,TRYLFPHD,2039,2201.4117
CR,TRYLFPHD,2040,2201.4117
CR,TRYLFPHD,2041,2201.4117
CR,TRYLFPHD,2042,2201.4117
CR,TRYLFPHD,2043,2201.4117
CR,TRYLFPHD,2044,2201.4117
CR,TRYLFPHD,2045,2201.4117
CR,TRYLFPHD,2046,2201.4117
CR,TRYLFPHD,2047,2201.4117
CR,TRYLFPHD,2048,2201.4117
CR,TRYLFPHD,2049,2201.4117
CR,TRYLFPHD,2050,2201.4117
CR,INBOIDSL,2018,288.0927
CR,INBOIDSL,2019,288.0927
CR,INBOIDSL,2020,288.0927
CR,INBOIDSL,2021,288.0927
CR,INBOIDSL,2022,288.0927
CR,INBOIDSL,2023,288.0927
CR,INBOIDSL,2024,288.0927
CR,INBOIDSL,2025,288.0927
CR,INBOIDSL,2026,288.0927
CR,INBOIDSL,2027,288.0927
CR,INBOIDSL,2028,288.0927
CR,INBOIDSL,2029,288.0927
CR,INBOIDSL,2030,288.0927
CR,INBOIDSL,2031,288.0927
CR,INBOIDSL,2032,288.0927
CR,INBOIDSL,2033,288.0927
CR,INBOIDSL,2034,288.0927
CR,INBOIDSL,2035,288.0927
CR,INBOIDSL,2036,288.0927
CR,INBOIDSL,2037,288.0927
CR,INBOIDSL,2038,288.0927
CR,INBOIDSL,2039,288.0927
CR,INBOIDSL,2040,288.0927
CR,INBOIDSL,2041,288.0927
CR,INBOIDSL,2042,288.0927
CR,INBOIDSL,2043,288.0927
CR,INBOIDSL,2044,288.0927
CR,INBOIDSL,2045,288.0927
CR,INBOIDSL,2046,288.0927
CR,INBOIDSL,2047,288.0927
CR,INBOIDSL,2048,288.0927
CR,INBOIDSL,2049,288.0927
CR,INBOIDSL,2050,288.0927
CR,INBOILPG,2018,345.4933
CR,INBOILPG,2019,345.4933
CR,INBOILPG,2020,345.4933
CR,INBOILPG,2021,345.4933
CR,INBOILPG,2022,345.4933
CR,INBOILPG,2023,345.4933
CR,INBOILPG,2024,345.4933
CR,INBOILPG,2025,345.4933
CR,INBOILPG,2026,345.4933
CR,INBOILPG,2027,345.4933
CR,INBOILPG,2028,345.4933
CR,INBOILPG,2029,345.4933
CR,INBOILPG,2030,345.4933
CR,INBOILPG,2031,345.4933
CR,INBOILPG,2032,345.4933
CR,INBOILPG,2033,345.4933
CR,INBOILPG,2034,345.4933
CR,INBOILPG,2035,345.4933
CR,INBOILPG,2036,345.4933
CR,INBOILPG,2037,345.4933
CR,INBOILPG,2038,345.4933
CR,INBOILPG,2039,345.4933
CR,INBOILPG,2040,345.4933
CR,INBOILPG,2041,345.4933
CR,INBOILPG,2042,345.4933
CR,INBOILPG,2043,345.4933
CR,INBOILPG,2044,345.4933
CR,INBOILPG,2045,345.4933
CR,INBOILPG,2046,345.4933
CR,INBOILPG,2047,345.4933
CR,INBOILPG,2048,345.4933
CR,INBOILPG,2049,345.4933
CR,INBOILPG,2050,345.4933
CR,INBOIELE,2018,158.0
CR,INBOIELE,2019,158.0
CR,INBOIELE,2020,158.0
CR,INBOIELE,2021,158.0
CR,INBOIELE,2022,158.0
CR,INBOIELE,2023,158.0
CR,INBOIELE,2024,158.0
CR,INBOIELE,2025,158.0
CR,INBOIELE,2026,158.0
CR,INBOIELE,2027,158.0
CR,INBOIELE,2028,158.0
CR,INBOIELE,2029,158.0
CR,INBOIELE,2030,158.0
CR,INBOIELE,2031,158.0
CR,INBOIELE,2032,158.0
CR,INBOIELE,2033,158.0
CR,INBOIELE,2034,158.0
CR,INBOIELE,2035,158.0
CR,INBOIELE,2036,158.0
CR,INBOIELE,2037,158.0
CR,INBOIELE,2038,158.0
CR,INBOIELE,2039,158.0
CR,INBOIELE,2040,158.0
CR,INBOIELE,2041,158.0
CR,INBOIELE,2042,158.0
CR,INBOIELE,2043,158.0
CR,INBOIELE,2044,158.0
CR,INBOIELE,2045,158.0
CR,INBOIELE,2046,158.0
CR,INBOIELE,2047,158.0
CR,INBOIELE,2048,158.0
CR,INBOIELE,2049,158.0
CR,INBOIELE,2050,158.0
CR,INBOIHYD,2018,263.3964
CR,INBOIHYD,2019,263.3964
CR,INBOIHYD,2020,263.3964
CR,INBOIHYD,2021,263.3964
CR,INBOIHYD,2022,263.3964
CR,INBOIHYD,2023,263.3964
CR,INBOIHYD,2024,263.3964
CR,INBOIHYD,2025,263.3964
CR,INBOIHYD,2026,263.3964
CR,INBOIHYD,2027,263.3964
CR,INBOIHYD,2028,263.3964
CR,INBOIHYD,2029,263.3964
CR,INBOIHYD,2030,263.3964
CR,INBOIHYD,2031,263.3964
CR,INBOIHYD,2032,263.3964
CR,INBOIHYD,2033,263.3964
CR,INBOIHYD,2034,263.3964
CR,INBOIHYD,2035,263.3964
CR,INBOIHYD,2036,263.3964
CR,INBOIHYD,2037,263.3964
CR,INBOIHYD,2038,263.3964
CR,INBOIHYD,2039,263.3964
CR,INBOIHYD,2040,263.3964
CR,INBOIHYD,2041,263.3964
CR,INBOIHYD,2042,263.3964
CR,INBOIHYD,2043,263.3964
CR,INBOIHYD,2044,263.3964
CR,INBOIHYD,2045,263.3964
CR,INBOIHYD,2046,263.3964
CR,INBOIHYD,2047,263.3964
CR,INBOIHYD,2048,263.3964
CR,INBOIHYD,2049,263.3964
CR,INBOIHYD,2050,263.3964
CR,INBOINGS,2018,219.7176
CR,INBOINGS,2019,219.7176
CR,INBOINGS,2020,219.7176
CR,INBOINGS,2021,219.7176
CR,INBOINGS,2022,219.7176
CR,INBOINGS,2023,219.7176
CR,INBOINGS,2024,219.7176
CR,INBOINGS,2025,219.7176
CR,INBOINGS,2026,219.7176
CR,INBOINGS,2027,219.7176
CR,INBOINGS,2028,219.7176
CR,INBOINGS,2029,219.7176
CR,INBOINGS,2030,219.7176
CR,INBOINGS,2031,219.7176
CR,INBOINGS,2032,219.7176
CR,INBOINGS,2033,219.7176
CR,INBOINGS,2034,219.7176
CR,INBOINGS,2035,219.7176
CR,INBOINGS,2036,219.7176
CR,INBOINGS,2037,219.7176
CR,INBOINGS,2038,219.7176
CR,INBOINGS,2039,219.7176
CR,INBOINGS,2040,219.7176
CR,INBOINGS,2041,219.7176
CR,INBOINGS,2042,219.7176
CR,INBOINGS,2043,219.7176
CR,INBOINGS,2044,219.7176
CR,INBOINGS,2045,219.7176
CR,INBOINGS,2046,219.7176
CR,INBOINGS,2047,219.7176
CR,INBOINGS,2048,219.7176
CR,INBOINGS,2049,219.7176
CR,INBOINGS,2050,219.7176
CR,INBOIFOI,2018,288.0927
CR,INBOIFOI,2019,288.0927
CR,INBOIFOI,2020,288.0927
CR,INBOIFOI,2021,288.0927
CR,INBOIFOI,2022,288.0927
CR,INBOIFOI,2023,288.0927
CR,INBOIFOI,2024,288.0927
CR,INBOIFOI,2025,288.0927
CR,INBOIFOI,2026,288.0927
CR,INBOIFOI,2027,288.0927
CR,INBOIFOI,2028,288.0927
CR,INBOIFOI,2029,288.0927
CR,INBOIFOI,2030,288.0927
CR,INBOIFOI,2031,288.0927
CR,INBOIFOI,2032,288.0927
CR,INBOIFOI,2033,288.0927
CR,INBOIFOI,2034,288.0927
CR,INBOIFOI,2035,288.0927
CR,INBOIFOI,2036,288.0927
CR,INBOIFOI,2037,288.0927
CR,INBOIFOI,2038,288.0927
CR,INBOIFOI,2039,288.0927
CR,INBOIFOI,2040,288.0927
CR,INBOIFOI,2041,288.0927
CR,INBOIFOI,2042,288.0927
CR,INBOIFOI,2043,288.0927
CR,INBOIFOI,2044,288.0927
CR,INBOIFOI,2045,288.0927
CR,INBOIFOI,2046,288.0927
CR,INBOIFOI,2047,288.0927
CR,INBOIFOI,2048,288.0927
CR,INBOIFOI,2049,288.0927
CR,INBOIFOI,2050,288.0927
CR,INBOIBIO,2018,681.654
CR,INBOIBIO,2019,681.654
CR,INBOIBIO,2020,681.654
CR,INBOIBIO,2021,681.654
CR,INBOIBIO,2022,681.654
CR,INBOIBIO,2023,681.654
CR,INBOIBIO,2024,681.654
CR,INBOIBIO,2025,681.654
CR,INBOIBIO,2026,681.654
CR,INBOIBIO,2027,681.654
CR,INBOIBIO,2028,681.654
CR,INBOIBIO,2029,681.654
CR,INBOIBIO,2030,681.654
CR,INBOIBIO,2031,681.654
CR,INBOIBIO,2032,681.654
CR,INBOIBIO,2033,681.654
CR,INBOIBIO,2034,681.654
CR,INBOIBIO,2035,681.654
CR,INBOIBIO,2036,681.654
CR,INBOIBIO,2037,681.654
CR,INBOIBIO,2038,681.654
CR,INBOIBIO,2039,681.654
CR,INBOIBIO,2040,681.654
CR,INBOIBIO,2041,681.654
CR,INBOIBIO,2042,681.654
CR,INBOIBIO,2043,681.654
CR,INBOIBIO,2044,681.654
CR,INBOIBIO,2045,681.654
CR,INBOIBIO,2046,681.654
CR,INBOIBIO,2047,681.654
CR,INBOIBIO,2048,681.654
CR,INBOIBIO,2049,681.654
CR,INBOIBIO,2050,681.654
CR,INHCEELE,2018,1946.7832
CR,INHCEELE,2019,1946.7832
CR,INHCEELE,2020,1946.7832
CR,INHCEELE,2021,1946.7832
CR,INHCEELE,2022,1946.7832
CR,INHCEELE,2023,1946.7832
CR,INHCEELE,2024,1946.7832
CR,INHCEELE,2025,1946.7832
CR,INHCEELE,2026,1946.7832
CR,INHCEELE,2027,1946.7832
CR,INHCEELE,2028,1946.7832
CR,INHCEELE,2029,1946.7832
CR,INHCEELE,2030,1946.7832
CR,INHCEELE,2031,1946.7832
CR,INHCEELE,2032,1946.7832
CR,INHCEELE,2033,1946.7832
CR,INHCEELE,2034,1946.7832
CR,INHCEELE,2035,1946.7832
CR,INHCEELE,2036,1946.7832
CR,INHCEELE,2037,1946.7832
CR,INHCEELE,2038,1946.7832
CR,INHCEELE,2039,1946.7832
CR,INHCEELE,2040,1946.7832
CR,INHCEELE,2041,1946.7832
CR,INHCEELE,2042,1946.7832
CR,INHCEELE,2043,1946.7832
CR,INHCEELE,2044,1946.7832
