REGION,TECHNOLOGY,YEAR,VALUE
CR,INHFOMCO,2018,0.0
CR,INHFOMCO,2019,0.0
CR,INHFOMCO,2020,0.0
CR,INHFOMCO,2021,0.0
CR,INHFOMCO,2022,0.0
CR,INHFOMCO,2023,0.0
CR,INHFOMCO,2024,0.0
CR,INHFOMCO,2025,0.0
CR,INHFOMCO,2026,0.0
CR,INHFOMCO,2027,0.0
CR,INHFOMCO,2028,0.0
CR,INHFOMCO,2029,0.0
CR,INHFOMCO,2030,0.0
CR,INHFOMCO,2031,0.0
CR,INHFOMCO,2032,0.0
CR,INHFOMCO,2033,0.0
CR,INHFOMCO,2034,0.0
CR,INHFOMCO,2035,0.0
CR,INHFOMCO,2036,0.0
CR,INHFOMCO,2037,0.0
CR,INHFOMCO,2038,0.0
CR,INHFOMCO,2039,0.0
CR,INHFOMCO,2040,0.0
CR,INHFOMCO,2041,0.0
CR,INHFOMCO,2042,0.0
CR,INHFOMCO,2043,0.0
CR,INHFOMCO,2044,0.0
CR,INHFOMCO,2045,0.0
CR,INHFOMCO,2046,0.0
CR,INHFOMCO,2047,0.0
CR,INHFOMCO,2048,0.0
CR,INHFOMCO,2049,0.0
CR,INHFOMCO,2050,0.0
CR,INHFOFOI,2018,0.2247
CR,INHFOFOI,2019,0.2258
CR,INHFOFOI,2020,0.2329
CR,INHFOFOI,2021,0.2552
CR,INHFOFOI,2022,0.2689
CR,INHFOFOI,2023,0.2748
CR,INHFOFOI,2024,0.2808
CR,INHFOFOI,2025,0.2869
CR,INHFOFOI,2026,0.2931
CR,INHFOFOI,2027,0.2995
CR,INHFOFOI,2028,0.306
CR,INHFOFOI,2029,0.3127
CR,INHFOFOI,2030,0.3195
CR,INHFOFOI,2031,0.3264
CR,INHFOFOI,2032,0.3335
CR,INHFOFOI,2033,0.3408
CR,INHFOFOI,2034,0.3482
CR,INHFOFOI,2035,0.3558
CR,INHFOFOI,2036,0.3635
CR,INHFOFOI,2037,0.3714
CR,INHFOFOI,2038,0.3795
CR,INHFOFOI,2039,0.3878
CR,INHFOFOI,2040,0.3962
CR,INHFOFOI,2041,0.4049
CR,INHFOFOI,2042,0.4137
CR,INHFOFOI,2043,0.4227
CR,INHFOFOI,2044,0.4319
CR,INHFOFOI,2045,0.4413
CR,INHFOFOI,2046,0.4509
CR,INHFOFOI,2047,0.4607
CR,INHFOFOI,2048,0.4707
CR,INHFOFOI,2049,0.4809
CR,INHFOFOI,2050,0.4914
CR,INHFOBIO,2018,0.1572
CR,INHFOBIO,2019,0.158
CR,INHFOBIO,2020,0.163
CR,INHFOBIO,2021,0.1787
CR,INHFOBIO,2022,0.1883
CR,INHFOBIO,2023,0.1929
CR,INHFOBIO,2024,0.1976
CR,INHFOBIO,2025,0.2024
CR,INHFOBIO,2026,0.2073
CR,INHFOBIO,2027,0.2124
CR,INHFOBIO,2028,0.2175
CR,INHFOBIO,2029,0.2228
CR,INHFOBIO,2030,0.2283
CR,INHFOBIO,2031,0.2338
CR,INHFOBIO,2032,0.2395
CR,INHFOBIO,2033,0.2453
CR,INHFOBIO,2034,0.2513
CR,INHFOBIO,2035,0.2574
CR,INHFOBIO,2036,0.2636
CR,INHFOBIO,2037,0.27
CR,INHFOBIO,2038,0.2766
CR,INHFOBIO,2039,0.2833
CR,INHFOBIO,2040,0.2901
CR,INHFOBIO,2041,0.2972
CR,INHFOBIO,2042,0.3044
CR,INHFOBIO,2043,0.3117
CR,INHFOBIO,2044,0.3193
CR,INHFOBIO,2045,0.327
CR,INHFOBIO,2046,0.3349
CR,INHFOBIO,2047,0.3431
CR,INHFOBIO,2048,0.3514
CR,INHFOBIO,2049,0.3599
CR,INHFOBIO,2050,0.3686
CR,INLTRDSL,2018,0.0126
CR,INLTRDSL,2019,0.0127
CR,INLTRDSL,2020,0.0131
CR,INLTRDSL,2021,0.0144
CR,INLTRDSL,2022,0.0151
CR,INLTRDSL,2023,0.0154
CR,INLTRDSL,2024,0.0157
CR,INLTRDSL,2025,0.0161
CR,INLTRDSL,2026,0.0164
CR,INLTRDSL,2027,0.0168
CR,INLTRDSL,2028,0.0171
CR,INLTRDSL,2029,0.0175
CR,INLTRDSL,2030,0.0179
CR,INLTRDSL,2031,0.0182
CR,INLTRDSL,2032,0.0186
CR,INLTRDSL,2033,0.019
CR,INLTRDSL,2034,0.0194
CR,INLTRDSL,2035,0.0198
CR,INLTRDSL,2036,0.0203
CR,INLTRDSL,2037,0.0207
CR,INLTRDSL,2038,0.0211
CR,INLTRDSL,2039,0.0216
CR,INLTRDSL,2040,0.0221
CR,INLTRDSL,2041,0.0225
CR,INLTRDSL,2042,0.023
CR,INLTRDSL,2043,0.0235
CR,INLTRDSL,2044,0.024
CR,INLTRDSL,2045,0.0245
CR,INLTRDSL,2046,0.025
CR,INLTRDSL,2047,0.0256
CR,INLTRDSL,2048,0.0261
CR,INLTRDSL,2049,0.0267
CR,INLTRDSL,2050,0.0272
CR,INLTRLPG,2018,0.0057
CR,INLTRLPG,2019,0.0057
CR,INLTRLPG,2020,0.0059
CR,INLTRLPG,2021,0.0065
CR,INLTRLPG,2022,0.0068
CR,INLTRLPG,2023,0.0069
CR,INLTRLPG,2024,0.0071
CR,INLTRLPG,2025,0.0072
CR,INLTRLPG,2026,0.0074
CR,INLTRLPG,2027,0.0076
CR,INLTRLPG,2028,0.0077
CR,INLTRLPG,2029,0.0079
CR,INLTRLPG,2030,0.0081
CR,INLTRLPG,2031,0.0082
CR,INLTRLPG,2032,0.0084
CR,INLTRLPG,2033,0.0086
CR,INLTRLPG,2034,0.0088
CR,INLTRLPG,2035,0.009
CR,INLTRLPG,2036,0.0092
CR,INLTRLPG,2037,0.0094
CR,INLTRLPG,2038,0.0096
CR,INLTRLPG,2039,0.0098
CR,INLTRLPG,2040,0.01
CR,INLTRLPG,2041,0.0102
CR,INLTRLPG,2042,0.0105
CR,INLTRLPG,2043,0.0107
CR,INLTRLPG,2044,0.0109
CR,INLTRLPG,2045,0.0112
CR,INLTRLPG,2046,0.0114
CR,INLTRLPG,2047,0.0116
CR,INLTRLPG,2048,0.0119
CR,INLTRLPG,2049,0.0122
CR,INLTRLPG,2050,0.0124
CR,INLTRELE,2018,0.0
CR,INLTRELE,2019,0.0
CR,INLTRELE,2020,0.0
CR,INLTRELE,2021,0.0
CR,INLTRELE,2022,0.0
CR,INLTRELE,2023,0.0
CR,INLTRELE,2024,0.0
CR,INLTRELE,2025,0.0
CR,INLTRELE,2026,0.0
CR,INLTRELE,2027,0.0
CR,INLTRELE,2028,0.0
CR,INLTRELE,2029,0.0
CR,INLTRELE,2030,0.0
CR,INLTRELE,2031,0.0
CR,INLTRELE,2032,0.0
CR,INLTRELE,2033,0.0
CR,INLTRELE,2034,0.0
CR,INLTRELE,2035,0.0
CR,INLTRELE,2036,0.0
CR,INLTRELE,2037,0.0
CR,INLTRELE,2038,0.0
CR,INLTRELE,2039,0.0
CR,INLTRELE,2040,0.0
CR,INLTRELE,2041,0.0
CR,INLTRELE,2042,0.0
CR,INLTRELE,2043,0.0
CR,INLTRELE,2044,0.0
CR,INLTRELE,2045,0.0
CR,INLTRELE,2046,0.0
CR,INLTRELE,2047,0.0
CR,INLTRELE,2048,0.0
CR,INLTRELE,2049,0.0
CR,INLTRELE,2050,0.0
CR,INOPGDSL,2018,1.1851
CR,INOPGDSL,2019,1.1909
CR,INOPGDSL,2020,1.2286
CR,INOPGDSL,2021,1.3466
CR,INOPGDSL,2022,1.4188
CR,INOPGDSL,2023,1.4483
CR,INOPGDSL,2024,1.4784
CR,INOPGDSL,2025,1.5091
CR,INOPGDSL,2026,1.5405
CR,INOPGDSL,2027,1.5725
CR,INOPGDSL,2028,1.6052
CR,INOPGDSL,2029,1.6386
CR,INOPGDSL,2030,1.6726
CR,INOPGDSL,2031,1.7074
CR,INOPGDSL,2032,1.7429
CR,INOPGDSL,2033,1.7791
CR,INOPGDSL,2034,1.816
CR,INOPGDSL,2035,1.8538
CR,INOPGDSL,2036,1.8923
CR,INOPGDSL,2037,1.9316
CR,INOPGDSL,2038,1.9717
CR,INOPGDSL,2039,2.0127
CR,INOPGDSL,2040,2.0545
CR,INOPGDSL,2041,2.0972
CR,INOPGDSL,2042,2.1408
CR,INOPGDSL,2043,2.1852
CR,INOPGDSL,2044,2.2306
CR,INOPGDSL,2045,2.2769
CR,INOPGDSL,2046,2.3242
CR,INOPGDSL,2047,2.3725
CR,INOPGDSL,2048,2.4218
CR,INOPGDSL,2049,2.4721
CR,INOPGDSL,2050,2.5234
CR,INOPGLPG,2018,0.0
CR,INOPGLPG,2019,0.0
CR,INOPGLPG,2020,0.0
CR,INOPGLPG,2021,0.0
CR,INOPGLPG,2022,0.0
CR,INOPGLPG,2023,0.0
CR,INOPGLPG,2024,0.0
CR,INOPGLPG,2025,0.0
CR,INOPGLPG,2026,0.0
CR,INOPGLPG,2027,0.0
CR,INOPGLPG,2028,0.0
CR,INOPGLPG,2029,0.0
CR,INOPGLPG,2030,0.0
CR,INOPGLPG,2031,0.0
CR,INOPGLPG,2032,0.0
CR,INOPGLPG,2033,0.0
CR,INOPGLPG,2034,0.0
CR,INOPGLPG,2035,0.0
CR,INOPGLPG,2036,0.0
CR,INOPGLPG,2037,0.0
CR,INOPGLPG,2038,0.0
CR,INOPGLPG,2039,0.0
CR,INOPGLPG,2040,0.0
CR,INOPGLPG,2041,0.0
CR,INOPGLPG,2042,0.0
CR,INOPGLPG,2043,0.0
CR,INOPGLPG,2044,0.0
CR,INOPGLPG,2045,0.0
CR,INOPGLPG,2046,0.0
CR,INOPGLPG,2047,0.0
CR,INOPGLPG,2048,0.0
CR,INOPGLPG,2049,0.0
CR,INOPGLPG,2050,0.0
CR,INOPGELE,2018,0.0
CR,INOPGELE,2019,0.0
CR,INOPGELE,2020,0.0
CR,INOPGELE,2021,0.0
CR,INOPGELE,2022,0.0
CR,INOPGELE,2023,0.0
CR,INOPGELE,2024,0.0
CR,INOPGELE,2025,0.0
CR,INOPGELE,2026,0.0
CR,INOPGELE,2027,0.0
CR,INOPGELE,2028,0.0
CR,INOPGELE,2029,0.0
CR,INOPGELE,2030,0.0
CR,INOPGELE,2031,0.0
CR,INOPGELE,2032,0.0
CR,INOPGELE,2033,0.0
CR,INOPGELE,2034,0.0
CR,INOPGELE,2035,0.0
CR,INOPGELE,2036,0.0
CR,INOPGELE,2037,0.0
CR,INOPGELE,2038,0.0
CR,INOPGELE,2039,0.0
CR,INOPGELE,2040,0.0
CR,INOPGELE,2041,0.0
CR,INOPGELE,2042,0.0
CR,INOPGELE,2043,0.0
CR,INOPGELE,2044,0.0
CR,INOPGELE,2045,0.0
CR,INOPGELE,2046,0.0
CR,INOPGELE,2047,0.0
CR,INOPGELE,2048,0.0
CR,INOPGELE,2049,0.0
CR,INOPGELE,2050,0.0
CR,INOPGBIO,2018,4.0587
CR,INOPGBIO,2019,4.0786
CR,INOPGBIO,2020,4.2076
CR,INOPGBIO,2021,4.6117
CR,INOPGBIO,2022,4.8588
CR,INOPGBIO,2023,4.9636
CR,INOPGBIO,2024,5.0707
CR,INOPGBIO,2025,5.1801
CR,INOPGBIO,2026,5.2918
CR,INOPGBIO,2027,5.406
CR,INOPGBIO,2028,5.5226
CR,INOPGBIO,2029,5.6417
CR,INOPGBIO,2030,5.7634
CR,INOPGBIO,2031,5.8878
CR,INOPGBIO,2032,6.0148
CR,INOPGBIO,2033,6.1445
CR,INOPGBIO,2034,6.2771
CR,INOPGBIO,2035,6.4125
CR,INOPGBIO,2036,6.5508
CR,INOPGBIO,2037,6.6921
CR,INOPGBIO,2038,6.8365
CR,INOPGBIO,2039,6.9839
CR,INOPGBIO,2040,7.1346
CR,INOPGBIO,2041,7.2885
CR,INOPGBIO,2042,7.4457
CR,INOPGBIO,2043,7.6063
CR,INOPGBIO,2044,7.7704
CR,INOPGBIO,2045,7.938
CR,INOPGBIO,2046,8.1092
CR,INOPGBIO,2047,8.2841
CR,INOPGBIO,2048,8.4628
CR,INOPGBIO,2049,8.6454
CR,INOPGBIO,2050,8.8319
CR,INEDOELE,2018,0.0
CR,INEDOELE,2019,0.0
CR,INEDOELE,2020,0.0
CR,INEDOELE,2021,0.0
CR,INEDOELE,2022,0.0
CR,INEDOELE,2023,0.0
CR,INEDOELE,2024,0.0
CR,INEDOELE,2025,0.0
CR,INEDOELE,2026,0.0
CR,INEDOELE,2027,0.0
CR,INEDOELE,2028,0.0
CR,INEDOELE,2029,0.0
CR,INEDOELE,2030,0.0
CR,INEDOELE,2031,0.0
CR,INEDOELE,2032,0.0
CR,INEDOELE,2033,0.0
CR,INEDOELE,2034,0.0
CR,INEDOELE,2035,0.0
CR,INEDOELE,2036,0.0
CR,INEDOELE,2037,0.0
CR,INEDOELE,2038,0.0
CR,INEDOELE,2039,0.0
CR,INEDOELE,2040,0.0
CR,INEDOELE,2041,0.0
CR,INEDOELE,2042,0.0
CR,INEDOELE,2043,0.0
CR,INEDOELE,2044,0.0
CR,INEDOELE,2045,0.0
CR,INEDOELE,2046,0.0
CR,INEDOELE,2047,0.0
CR,INEDOELE,2048,0.0
CR,INEDOELE,2049,0.0
CR,INEDOELE,2050,0.0
CR,Techs_Boilers,2018,4.1541183
CR,Techs_Boilers,2019,4.1744781
CR,Techs_Boilers,2020,4.3064557
CR,Techs_Boilers,2021,4.7201099
CR,Techs_Boilers,2022,4.9730582
CR,Techs_Boilers,2023,5.0812719
CR,Techs_Boilers,2024,5.1918404
CR,Techs_Boilers,2025,5.3048149
CR,Techs_Boilers,2026,5.4202476
CR,Techs_Boilers,2027,5.5381922
CR,Techs_Boilers,2028,5.6587033
CR,Techs_Boilers,2029,5.7818367
CR,Techs_Boilers,2030,5.9076494
CR,Techs_Boilers,2031,6.0361999
CR,Techs_Boilers,2032,6.1675476
CR,Techs_Boilers,2033,6.3017534
CR,Techs_Boilers,2034,6.4388796
CR,Techs_Boilers,2035,6.5789896
CR,Techs_Boilers,2036,6.7221484
CR,Techs_Boilers,2037,6.8684224
CR,Techs_Boilers,2038,7.0178792
CR,Techs_Boilers,2039,7.1705883
CR,Techs_Boilers,2040,7.3266203
CR,Techs_Boilers,2041,7.4860475
CR,Techs_Boilers,2042,7.6489439
CR,Techs_Boilers,2043,7.815385
CR,Techs_Boilers,2044,7.9854477
CR,Techs_Boilers,2045,8.1592111
CR,Techs_Boilers,2046,8.3367555
CR,Techs_Boilers,2047,8.5181633
CR,Techs_Boilers,2048,8.7035186
CR,Techs_Boilers,2049,8.8929071
CR,Techs_Boilers,2050,9.0864168
CR,Techs_HeatCement,2018,2.8248005
CR,Techs_HeatCement,2019,2.8386452
CR,Techs_HeatCement,2020,2.9283899
CR,Techs_HeatCement,2021,3.2096748
CR,Techs_HeatCement,2022,3.3816797
CR,Techs_HeatCement,2023,3.455265
CR,Techs_HeatCement,2024,3.5304516
CR,Techs_HeatCement,2025,3.6072742
CR,Techs_HeatCement,2026,3.6857685
CR,Techs_HeatCement,2027,3.7659708
CR,Techs_HeatCement,2028,3.8479183
CR,Techs_HeatCement,2029,3.931649
CR,Techs_HeatCement,2030,4.0172017
CR,Techs_HeatCement,2031,4.104616
CR,Techs_HeatCement,2032,4.1939325
CR,Techs_HeatCement,2033,4.2851924
CR,Techs_HeatCement,2034,4.3784382
CR,Techs_HeatCement,2035,4.473713
CR,Techs_HeatCement,2036,4.571061
CR,Techs_HeatCement,2037,4.6705273
CR,Techs_HeatCement,2038,4.772158
CR,Techs_HeatCement,2039,4.8760002
CR,Techs_HeatCement,2040,4.9821019
CR,Techs_HeatCement,2041,5.0905125
CR,Techs_HeatCement,2042,5.201282
CR,Techs_HeatCement,2043,5.3144619
CR,Techs_HeatCement,2044,5.4301046
CR,Techs_HeatCement,2045,5.5482637
CR,Techs_HeatCement,2046,5.6689939
CR,Techs_HeatCement,2047,5.7923512
CR,Techs_HeatCement,2048,5.9183928
CR,Techs_HeatCement,2049,6.047177
CR,Techs_HeatCement,2050,6.1787636
CR,Techs_HeatGlass,2018,0.1559521
CR,Techs_HeatGlass,2019,0.1567164
CR,Techs_HeatGlass,2020,0.161671
CR,Techs_HeatGlass,2021,0.1772003
CR,Techs_HeatGlass,2022,0.1866963
CR,Techs_HeatGlass,2023,0.1907588
CR,Techs_HeatGlass,2024,0.1949098
CR,Techs_HeatGlass,2025,0.199151
CR,Techs_HeatGlass,2026,0.2034845
CR,Techs_HeatGlass,2027,0.2079123
CR,Techs_HeatGlass,2028,0.2124365
CR,Techs_HeatGlass,2029,0.2170591
CR,Techs_HeatGlass,2030,0.2217823
CR,Techs_HeatGlass,2031,0.2266083
CR,Techs_HeatGlass,2032,0.2315393
CR,Techs_HeatGlass,2033,0.2365776
CR,Techs_HeatGlass,2034,0.2417255
CR,Techs_HeatGlass,2035,0.2469855
CR,Techs_HeatGlass,2036,0.2523599
CR,Techs_HeatGlass,2037,0.2578512
CR,Techs_HeatGlass,2038,0.2634621
CR,Techs_HeatGlass,2039,0.269195
CR,Techs_HeatGlass,2040,0.2750527
CR,Techs_HeatGlass,2041,0.2810379
CR,Techs_HeatGlass,2042,0.2871532
CR,Techs_HeatGlass,2043,0.2934017
CR,Techs_HeatGlass,2044,0.2997861
CR,Techs_HeatGlass,2045,0.3063095
CR,Techs_HeatGlass,2046,0.3129748
CR,Techs_HeatGlass,2047,0.3197851
CR,Techs_HeatGlass,2048,0.3267436
CR,Techs_HeatGlass,2049,0.3338535
CR,Techs_HeatGlass,2050,0.3411182
CR,Techs_HeatFood,2018,5.6222425
CR,Techs_HeatFood,2019,5.6497978
CR,Techs_HeatFood,2020,5.828418
CR,Techs_HeatFood,2021,6.3882636
CR,Techs_HeatFood,2022,6.7306073
CR,Techs_HeatFood,2023,6.8770654
CR,Techs_HeatFood,2024,7.0267103
CR,Techs_HeatFood,2025,7.1796115
CR,Techs_HeatFood,2026,7.3358399
CR,Techs_HeatFood,2027,7.4954677
CR,Techs_HeatFood,2028,7.6585691
CR,Techs_HeatFood,2029,7.8252196
CR,Techs_HeatFood,2030,7.9954964
CR,Techs_HeatFood,2031,8.1694784
CR,Techs_HeatFood,2032,8.3472462
CR,Techs_HeatFood,2033,8.5288823
CR,Techs_HeatFood,2034,8.7144708
CR,Techs_HeatFood,2035,8.9040977
CR,Techs_HeatFood,2036,9.0978508
CR,Techs_HeatFood,2037,9.2958201
CR,Techs_HeatFood,2038,9.4980971
CR,Techs_HeatFood,2039,9.7047757
CR,Techs_HeatFood,2040,9.9159516
CR,Techs_HeatFood,2041,10.1317227
CR,Techs_HeatFood,2042,10.352189
CR,Techs_HeatFood,2043,10.5774526
CR,Techs_HeatFood,2044,10.807618
CR,Techs_HeatFood,2045,11.0427918
CR,Techs_HeatFood,2046,11.2830829
CR,Techs_HeatFood,2047,11.5286028
CR,Techs_HeatFood,2048,11.7794652
CR,Techs_HeatFood,2049,12.0357864
CR,Techs_HeatFood,2050,12.2976851
CR,Techs_LiftTruck,2018,0.0183335
CR,Techs_LiftTruck,2019,0.0184233
CR,Techs_LiftTruck,2020,0.0190058
CR,Techs_LiftTruck,2021,0.0208314
CR,Techs_LiftTruck,2022,0.0219477
CR,Techs_LiftTruck,2023,0.0224253
CR,Techs_LiftTruck,2024,0.0229133
CR,Techs_LiftTruck,2025,0.0234119
CR,Techs_LiftTruck,2026,0.0239213
CR,Techs_LiftTruck,2027,0.0244419
CR,Techs_LiftTruck,2028,0.0249737
CR,Techs_LiftTruck,2029,0.0255171
CR,Techs_LiftTruck,2030,0.0260724
CR,Techs_LiftTruck,2031,0.0266397
CR,Techs_LiftTruck,2032,0.0272194
CR,Techs_LiftTruck,2033,0.0278117
CR,Techs_LiftTruck,2034,0.0284169
CR,Techs_LiftTruck,2035,0.0290352
CR,Techs_LiftTruck,2036,0.029667
CR,Techs_LiftTruck,2037,0.0303126
CR,Techs_LiftTruck,2038,0.0309722
CR,Techs_LiftTruck,2039,0.0316462
CR,Techs_LiftTruck,2040,0.0323348
CR,Techs_LiftTruck,2041,0.0330384
CR,Techs_LiftTruck,2042,0.0337573
CR,Techs_LiftTruck,2043,0.0344919
CR,Techs_LiftTruck,2044,0.0352424
CR,Techs_LiftTruck,2045,0.0360093
CR,Techs_LiftTruck,2046,0.0367928
CR,Techs_LiftTruck,2047,0.0375934
CR,Techs_LiftTruck,2048,0.0384115
CR,Techs_LiftTruck,2049,0.0392473
CR,Techs_LiftTruck,2050,0.0401013
CR,Techs_OnsitePowerGen,2018,5.2490657
CR,Techs_OnsitePowerGen,2019,5.274792
CR,Techs_OnsitePowerGen,2020,5.4415563
CR,Techs_OnsitePowerGen,2021,5.9642421
CR,Techs_OnsitePowerGen,2022,6.2838627
CR,Techs_OnsitePowerGen,2023,6.4205996
CR,Techs_OnsitePowerGen,2024,6.5603118
CR,Techs_OnsitePowerGen,2025,6.7030642
CR,Techs_OnsitePowerGen,2026,6.8489229
CR,Techs_OnsitePowerGen,2027,6.9979555
CR,Techs_OnsitePowerGen,2028,7.150231
CR,Techs_OnsitePowerGen,2029,7.30582
CR,Techs_OnsitePowerGen,2030,7.4647946
CR,Techs_OnsitePowerGen,2031,7.6272286
CR,Techs_OnsitePowerGen,2032,7.7931971
CR,Techs_OnsitePowerGen,2033,7.962777
CR,Techs_OnsitePowerGen,2034,8.1360471
CR,Techs_OnsitePowerGen,2035,8.3130874
CR,Techs_OnsitePowerGen,2036,8.4939802
CR,Techs_OnsitePowerGen,2037,8.6788092
CR,Techs_OnsitePowerGen,2038,8.8676601
CR,Techs_OnsitePowerGen,2039,9.0606204
CR,Techs_OnsitePowerGen,2040,9.2577795
CR,Techs_OnsitePowerGen,2041,9.4592288
CR,Techs_OnsitePowerGen,2042,9.6650616
CR,Techs_OnsitePowerGen,2043,9.8753733
CR,Techs_OnsitePowerGen,2044,10.0902615
CR,Techs_OnsitePowerGen,2045,10.3098256
CR,Techs_OnsitePowerGen,2046,10.5341674
CR,Techs_OnsitePowerGen,2047,10.7633908
CR,Techs_OnsitePowerGen,2048,10.9976022
CR,Techs_OnsitePowerGen,2049,11.2369101
CR,Techs_OnsitePowerGen,2050,11.4814252
CR,Techs_ElectricityOther,2018,3.4610258
CR,Techs_ElectricityOther,2019,3.4779887
CR,Techs_ElectricityOther,2020,3.5879465
CR,Techs_ElectricityOther,2021,3.9325847
CR,Techs_ElectricityOther,2022,4.1433299
CR,Techs_ElectricityOther,2023,4.2334888
CR,Techs_ElectricityOther,2024,4.3256095
CR,Techs_ElectricityOther,2025,4.4197348
CR,Techs_ElectricityOther,2026,4.5159082
CR,Techs_ElectricityOther,2027,4.6141744
CR,Techs_ElectricityOther,2028,4.7145788
CR,Techs_ElectricityOther,2029,4.817168
CR,Techs_ElectricityOther,2030,4.9219896
CR,Techs_ElectricityOther,2031,5.0290921
CR,Techs_ElectricityOther,2032,5.1385251
CR,Techs_ElectricityOther,2033,5.2503395
CR,Techs_ElectricityOther,2034,5.3645868
CR,Techs_ElectricityOther,2035,5.4813202
CR,Techs_ElectricityOther,2036,5.6005938
CR,Techs_ElectricityOther,2037,5.7224627
CR,Techs_ElectricityOther,2038,5.8469835
CR,Techs_ElectricityOther,2039,5.9742138
CR,Techs_ElectricityOther,2040,6.1042127
CR,Techs_ElectricityOther,2041,6.2370404
CR,Techs_ElectricityOther,2042,6.3727584
CR,Techs_ElectricityOther,2043,6.5114296
CR,Techs_ElectricityOther,2044,6.6531183
CR,Techs_ElectricityOther,2045,6.7978902
CR,Techs_ElectricityOther,2046,6.9458123
CR,Techs_ElectricityOther,2047,7.0969532
CR,Techs_ElectricityOther,2048,7.2513829
CR,Techs_ElectricityOther,2049,7.409173
CR,Techs_ElectricityOther,2050,7.5703966
CR,PPGEO,2018,3.1382
CR,PPGEO,2019,4.2574
CR,PPGEO,2020,4.4939
CR,PPGEO,2021,4.5554
CR,PPGEO,2022,4.6559
CR,PPGEO,2023,5.009
CR,PPGEO,2024,4.9086
CR,PPGEO,2025,5.0512
CR,PPGEO,2026,6.2824
CR,PPGEO,2027,6.3536
CR,PPGEO,2028,5.4464
CR,PPGEO,2029,6.224
CR,PPGEO,2030,6.6031
CR,PPGEO,2031,7.4585
CR,PPGEO,2032,7.546
CR,PPGEO,2033,7.5913
CR,PPGEO,2034,7.5298
CR,PPGEO,2035,7.5298
CR,PPGEO,2036,7.5298
CR,PPGEO,2037,7.5298
CR,PPGEO,2038,7.5298
CR,PPGEO,2039,7.5298
CR,PPGEO,2040,7.5298
CR,PPGEO,2041,7.5298
CR,PPGEO,2042,7.5298
CR,PPGEO,2043,7.5298
CR,PPGEO,2044,7.5298
CR,PPGEO,2045,7.5298
CR,PPGEO,2046,7.5298
CR,PPGEO,2047,7.5298
CR,PPGEO,2048,7.5298
CR,PPGEO,2049,7.5298
CR,PPGEO,2050,7.5298
CR,PPPVT,2018,0.0
CR,PPPVT,2019,0.0
CR,PPPVT,2020,0.0
CR,PPPVT,2021,0.0
CR,PPPVT,2022,0.0
CR,PPPVT,2023,0.0
CR,PPPVT,2024,0.0
CR,PPPVT,2025,0.0
CR,PPPVT,2026,0.0
CR,PPPVT,2027,0.0
CR,PPPVT,2028,0.3402
CR,PPPVT,2029,0.8456
CR,PPPVT,2030,0.8554
CR,PPPVT,2031,0.8521
CR,PPPVT,2032,0.8586
CR,PPPVT,2033,0.8586
CR,PPPVT,2034,0.8521
CR,PPPVT,2035,0.8521
CR,PPPVT,2036,0.8521
CR,PPPVT,2037,0.8521
CR,PPPVT,2038,0.8521
CR,PPPVT,2039,0.8521
CR,PPPVT,2040,0.8521
CR,PPPVT,2041,0.8521
CR,PPPVT,2042,0.8521
CR,PPPVT,2043,0.8521
CR,PPPVT,2044,0.8521
CR,PPPVT,2045,0.8521
CR,PPPVT,2046,0.8521
CR,PPPVT,2047,0.8521
CR,PPPVT,2048,0.8521
CR,PPPVT,2049,0.8521
CR,PPPVT,2050,0.8521
CR,PPHROR,2018,14.5953
CR,PPHROR,2019,14.6374
CR,PPHROR,2020,15.1343
CR,PPHROR,2021,15.5349
CR,PPHROR,2022,15.9286
CR,PPHROR,2023,16.0895
CR,PPHROR,2024,16.5321
CR,PPHROR,2025,16.8645
CR,PPHROR,2026,16.721
CR,PPHROR,2027,17.0814
CR,PPHROR,2028,17.412
CR,PPHROR,2029,16.9835
CR,PPHROR,2030,17.1724
CR,PPHROR,2031,17.2669
CR,PPHROR,2032,17.5503
CR,PPHROR,2033,17.587
CR,PPHROR,2034,17.4628
CR,PPHROR,2035,17.4628
CR,PPHROR,2036,17.4628
CR,PPHROR,2037,17.4628
CR,PPHROR,2038,17.4628
CR,PPHROR,2039,17.4628
CR,PPHROR,2040,17.4628
CR,PPHROR,2041,17.4628
CR,PPHROR,2042,17.4628
CR,PPHROR,2043,17.4628
CR,PPHROR,2044,17.4628
CR,PPHROR,2045,17.4628
CR,PPHROR,2046,17.4628
CR,PPHROR,2047,17.4628
CR,PPHROR,2048,17.4628
CR,PPHROR,2049,17.4628
CR,PPHROR,2050,17.4628
CR,PPBIO,2018,0.2592
CR,PPBIO,2019,0.2592
CR,PPBIO,2020,0.2592
CR,PPBIO,2021,0.2657
CR,PPBIO,2022,0.2624
CR,PPBIO,2023,0.2624
CR,PPBIO,2024,0.2657
CR,PPBIO,2025,0.2657
CR,PPBIO,2026,0.2624
CR,PPBIO,2027,0.2592
CR,PPBIO,2028,0.2624
CR,PPBIO,2029,0.2624
CR,PPBIO,2030,0.2722
CR,PPBIO,2031,0.2592
CR,PPBIO,2032,0.2592
CR,PPBIO,2033,0.2592
CR,PPBIO,2034,0.2592
CR,PPBIO,2035,0.2592
CR,PPBIO,2036,0.2592
CR,PPBIO,2037,0.2592
CR,PPBIO,2038,0.2592
CR,PPBIO,2039,0.2592
CR,PPBIO,2040,0.2592
